pathway,Taxonomy,gene
PWY-5097,g__Eubacterium.s__Eubacterium_eligens,
PWY-5097,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A173XVC1
PWY-5097,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A174TFY1
PWY-5097,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A174DAY4
PWY-5097,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A174B8E4
PWY-5097,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A7A3F3
PWY-5097,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A139B963
PWY-5097,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A174DFF5
PWY-5097,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A174FSV8
PWY-5097,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A0A174UQI0
PWY-5097,g__Dialister.s__Dialister_invisus,
PWY-5097,g__Dialister.s__Dialister_invisus,UniRef90_A0A173XVC1
PWY-5097,g__Dialister.s__Dialister_invisus,UniRef90_A0A174TFY1
PWY-5097,g__Dialister.s__Dialister_invisus,UniRef90_A0A174DAY4
PWY-5097,g__Dialister.s__Dialister_invisus,UniRef90_A0A174B8E4
PWY-5097,g__Dialister.s__Dialister_invisus,UniRef90_A7A3F3
PWY-5097,g__Dialister.s__Dialister_invisus,UniRef90_A0A139B963
PWY-5097,g__Dialister.s__Dialister_invisus,UniRef90_A0A174DFF5
PWY-5097,g__Dialister.s__Dialister_invisus,UniRef90_A0A174FSV8
PWY-5097,g__Dialister.s__Dialister_invisus,UniRef90_A0A174UQI0
PWY-5097,g__Coprococcus.s__Coprococcus_catus,
PWY-5097,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A173XVC1
PWY-5097,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174TFY1
PWY-5097,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174DAY4
PWY-5097,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174B8E4
PWY-5097,g__Coprococcus.s__Coprococcus_catus,UniRef90_A7A3F3
PWY-5097,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A139B963
PWY-5097,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174DFF5
PWY-5097,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174FSV8
PWY-5097,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174UQI0
PWY-5097,g__Eubacterium.s__Eubacterium_eligens_CAG_72,
PWY-5097,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A173XVC1
PWY-5097,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A174TFY1
PWY-5097,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A174DAY4
PWY-5097,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A174B8E4
PWY-5097,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A7A3F3
PWY-5097,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A139B963
PWY-5097,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A174DFF5
PWY-5097,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A174FSV8
PWY-5097,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A0A174UQI0
PWY-5097,g__Coprococcus.s__Coprococcus_comes_CAG_19,
PWY-5097,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A173XVC1
PWY-5097,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174TFY1
PWY-5097,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174DAY4
PWY-5097,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174B8E4
PWY-5097,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A7A3F3
PWY-5097,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A139B963
PWY-5097,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174DFF5
PWY-5097,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174FSV8
PWY-5097,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174UQI0
PWY-5097,g__Coprococcus.s__Coprococcus_comes,
PWY-5097,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A173XVC1
PWY-5097,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174TFY1
PWY-5097,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174DAY4
PWY-5097,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174B8E4
PWY-5097,g__Coprococcus.s__Coprococcus_comes,UniRef90_A7A3F3
PWY-5097,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A139B963
PWY-5097,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174DFF5
PWY-5097,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174FSV8
PWY-5097,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174UQI0
PWY-5097,g__Barnesiella.s__Barnesiella_intestinihominis,
PWY-5097,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A173XVC1
PWY-5097,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A174TFY1
PWY-5097,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A174DAY4
PWY-5097,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A174B8E4
PWY-5097,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A7A3F3
PWY-5097,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A139B963
PWY-5097,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A174DFF5
PWY-5097,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A174FSV8
PWY-5097,g__Barnesiella.s__Barnesiella_intestinihominis,UniRef90_A0A174UQI0
PWY-5097,g__Bacteroides.s__Bacteroides_caccae,
PWY-5097,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A173XVC1
PWY-5097,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A174TFY1
PWY-5097,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A174DAY4
PWY-5097,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A174B8E4
PWY-5097,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A7A3F3
PWY-5097,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A139B963
PWY-5097,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A174DFF5
PWY-5097,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A174FSV8
PWY-5097,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A174UQI0
PWY-5097,g__Bacteroides.s__Bacteroides_xylanisolvens,
PWY-5097,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A173XVC1
PWY-5097,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A174TFY1
PWY-5097,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A174DAY4
PWY-5097,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A174B8E4
PWY-5097,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A7A3F3
PWY-5097,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A139B963
PWY-5097,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A174DFF5
PWY-5097,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A174FSV8
PWY-5097,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A174UQI0
PWY-5097,g__Blautia.s__Blautia_wexlerae,
PWY-5097,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A173XVC1
PWY-5097,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174TFY1
PWY-5097,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174DAY4
PWY-5097,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174B8E4
PWY-5097,g__Blautia.s__Blautia_wexlerae,UniRef90_A7A3F3
PWY-5097,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A139B963
PWY-5097,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174DFF5
PWY-5097,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174FSV8
PWY-5097,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174UQI0
PWY-5097,g__Dorea.s__Dorea_longicatena_CAG_42,
PWY-5097,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A173XVC1
PWY-5097,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174TFY1
PWY-5097,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174DAY4
PWY-5097,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174B8E4
PWY-5097,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A7A3F3
PWY-5097,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A139B963
PWY-5097,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174DFF5
PWY-5097,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174FSV8
PWY-5097,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174UQI0
PWY-5097,g__Blautia.s__Ruminococcus_torques,
PWY-5097,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A173XVC1
PWY-5097,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174TFY1
PWY-5097,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174DAY4
PWY-5097,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174B8E4
PWY-5097,g__Blautia.s__Ruminococcus_torques,UniRef90_A7A3F3
PWY-5097,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A139B963
PWY-5097,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174DFF5
PWY-5097,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174FSV8
PWY-5097,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174UQI0
PWY-5097,g__Eubacterium.s__Eubacterium_hallii,
PWY-5097,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A173XVC1
PWY-5097,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174TFY1
PWY-5097,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174DAY4
PWY-5097,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174B8E4
PWY-5097,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A7A3F3
PWY-5097,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A139B963
PWY-5097,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174DFF5
PWY-5097,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174FSV8
PWY-5097,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174UQI0
PWY-5097,g__Ruminococcus.s__Ruminococcus_bromii,
PWY-5097,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A173XVC1
PWY-5097,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A174TFY1
PWY-5097,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A174DAY4
PWY-5097,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A174B8E4
PWY-5097,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A7A3F3
PWY-5097,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A139B963
PWY-5097,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A174DFF5
PWY-5097,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A174FSV8
PWY-5097,g__Ruminococcus.s__Ruminococcus_bromii,UniRef90_A0A174UQI0
PWY-5097,g__Parabacteroides.s__Parabacteroides_merdae,
PWY-5097,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A173XVC1
PWY-5097,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174TFY1
PWY-5097,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174DAY4
PWY-5097,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174B8E4
PWY-5097,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A7A3F3
PWY-5097,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A139B963
PWY-5097,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174DFF5
PWY-5097,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174FSV8
PWY-5097,g__Parabacteroides.s__Parabacteroides_merdae,UniRef90_A0A174UQI0
PWY-5097,g__Monoglobus.s__Monoglobus_pectinilyticus,
PWY-5097,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A173XVC1
PWY-5097,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A174TFY1
PWY-5097,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A174DAY4
PWY-5097,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A174B8E4
PWY-5097,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A7A3F3
PWY-5097,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A139B963
PWY-5097,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A174DFF5
PWY-5097,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A174FSV8
PWY-5097,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A174UQI0
PWY-5097,g__Akkermansia.s__Akkermansia_muciniphila,
PWY-5097,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A173XVC1
PWY-5097,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A174TFY1
PWY-5097,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A174DAY4
PWY-5097,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A174B8E4
PWY-5097,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A7A3F3
PWY-5097,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A139B963
PWY-5097,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A174DFF5
PWY-5097,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A174FSV8
PWY-5097,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A174UQI0
PWY-5097,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,
PWY-5097,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A173XVC1
PWY-5097,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174TFY1
PWY-5097,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174DAY4
PWY-5097,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174B8E4
PWY-5097,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A7A3F3
PWY-5097,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A139B963
PWY-5097,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174DFF5
PWY-5097,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174FSV8
PWY-5097,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174UQI0
PWY-5100: pyruvate fermentation to acetate and lactate II,,
PWY-5100,unclassified,
PWY-5100,unclassified,UniRef90_C0FT93
PWY-5100,unclassified,UniRef90_A7A650
PWY-5100,unclassified,UniRef90_A0A174UVE7
PWY-5100,unclassified,UniRef90_R7N2R9
PWY-5100,unclassified,UniRef90_A0A174AVP8
PWY-5100,unclassified,UniRef90_E8ME30
PWY-5100,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY-5100,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_C0FT93
PWY-5100,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A7A650
PWY-5100,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174UVE7
PWY-5100,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R7N2R9
PWY-5100,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174AVP8
PWY-5100,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_E8ME30
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum,
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_C0FT93
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A7A650
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174UVE7
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_R7N2R9
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174AVP8
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_E8ME30
PWY-5100,g__Blautia.s__Blautia_obeum,
PWY-5100,g__Blautia.s__Blautia_obeum,UniRef90_C0FT93
PWY-5100,g__Blautia.s__Blautia_obeum,UniRef90_A7A650
PWY-5100,g__Blautia.s__Blautia_obeum,UniRef90_A0A174UVE7
PWY-5100,g__Blautia.s__Blautia_obeum,UniRef90_R7N2R9
PWY-5100,g__Blautia.s__Blautia_obeum,UniRef90_A0A174AVP8
PWY-5100,g__Blautia.s__Blautia_obeum,UniRef90_E8ME30
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_C0FT93
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A7A650
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A0A174UVE7
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_R7N2R9
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A0A174AVP8
PWY-5100,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_E8ME30
PWY-5100,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
PWY-5100,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_C0FT93
PWY-5100,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A7A650
PWY-5100,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174UVE7
PWY-5100,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R7N2R9
PWY-5100,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174AVP8
PWY-5100,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_E8ME30
PWY-5100,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,
PWY-5100,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_C0FT93
PWY-5100,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A7A650
PWY-5100,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A0A174UVE7
PWY-5100,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_R7N2R9
PWY-5100,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A0A174AVP8
PWY-5100,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_E8ME30
PWY-5100,g__Eubacterium.s__Eubacterium_hallii,
PWY-5100,g__Eubacterium.s__Eubacterium_hallii,UniRef90_C0FT93
PWY-5100,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A7A650
PWY-5100,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174UVE7
PWY-5100,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R7N2R9
PWY-5100,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174AVP8
PWY-5100,g__Eubacterium.s__Eubacterium_hallii,UniRef90_E8ME30
PWY-5100,g__Coprococcus.s__Coprococcus_catus,
PWY-5100,g__Coprococcus.s__Coprococcus_catus,UniRef90_C0FT93
PWY-5100,g__Coprococcus.s__Coprococcus_catus,UniRef90_A7A650
PWY-5100,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174UVE7
PWY-5100,g__Coprococcus.s__Coprococcus_catus,UniRef90_R7N2R9
PWY-5100,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174AVP8
PWY-5100,g__Coprococcus.s__Coprococcus_catus,UniRef90_E8ME30
PWY-5100,g__Coprococcus.s__Coprococcus_comes_CAG_19,
PWY-5100,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_C0FT93
PWY-5100,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A7A650
PWY-5100,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174UVE7
PWY-5100,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R7N2R9
PWY-5100,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174AVP8
PWY-5100,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_E8ME30
PWY-5100,g__Eubacterium.s__Eubacterium_ramulus,
PWY-5100,g__Eubacterium.s__Eubacterium_ramulus,UniRef90_C0FT93
PWY-5100,g__Eubacterium.s__Eubacterium_ramulus,UniRef90_A7A650
PWY-5100,g__Eubacterium.s__Eubacterium_ramulus,UniRef90_A0A174UVE7
PWY-5100,g__Eubacterium.s__Eubacterium_ramulus,UniRef90_R7N2R9
PWY-5100,g__Eubacterium.s__Eubacterium_ramulus,UniRef90_A0A174AVP8
PWY-5100,g__Eubacterium.s__Eubacterium_ramulus,UniRef90_E8ME30
PWY-5100,g__Coprococcus.s__Coprococcus_comes,
PWY-5100,g__Coprococcus.s__Coprococcus_comes,UniRef90_C0FT93
PWY-5100,g__Coprococcus.s__Coprococcus_comes,UniRef90_A7A650
PWY-5100,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174UVE7
PWY-5100,g__Coprococcus.s__Coprococcus_comes,UniRef90_R7N2R9
PWY-5100,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174AVP8
PWY-5100,g__Coprococcus.s__Coprococcus_comes,UniRef90_E8ME30
PWY-5100,g__Blautia.s__Ruminococcus_torques,
PWY-5100,g__Blautia.s__Ruminococcus_torques,UniRef90_C0FT93
PWY-5100,g__Blautia.s__Ruminococcus_torques,UniRef90_A7A650
PWY-5100,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174UVE7
PWY-5100,g__Blautia.s__Ruminococcus_torques,UniRef90_R7N2R9
PWY-5100,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174AVP8
PWY-5100,g__Blautia.s__Ruminococcus_torques,UniRef90_E8ME30
PWY-5100,g__Blautia.s__Blautia_wexlerae,
PWY-5100,g__Blautia.s__Blautia_wexlerae,UniRef90_C0FT93
PWY-5100,g__Blautia.s__Blautia_wexlerae,UniRef90_A7A650
PWY-5100,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174UVE7
PWY-5100,g__Blautia.s__Blautia_wexlerae,UniRef90_R7N2R9
PWY-5100,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174AVP8
PWY-5100,g__Blautia.s__Blautia_wexlerae,UniRef90_E8ME30
PWY-5100,g__Desulfovibrio.s__Desulfovibrio_piger,
PWY-5100,g__Desulfovibrio.s__Desulfovibrio_piger,UniRef90_C0FT93
PWY-5100,g__Desulfovibrio.s__Desulfovibrio_piger,UniRef90_A7A650
PWY-5100,g__Desulfovibrio.s__Desulfovibrio_piger,UniRef90_A0A174UVE7
PWY-5100,g__Desulfovibrio.s__Desulfovibrio_piger,UniRef90_R7N2R9
PWY-5100,g__Desulfovibrio.s__Desulfovibrio_piger,UniRef90_A0A174AVP8
PWY-5100,g__Desulfovibrio.s__Desulfovibrio_piger,UniRef90_E8ME30
PWY-5101: L-isoleucine biosynthesis II,,
PWY-5101,g__Monoglobus.s__Monoglobus_pectinilyticus,
PWY-5101,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_B7GUP9
PWY-5101,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A173XJM0
PWY-5101,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A174FBY0
PWY-5101,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_E0Q6K0
PWY-5101,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_R5WPM4
PWY-5101,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A174BW69
PWY-5101,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_A0A174UBV9
PWY-5101,g__Monoglobus.s__Monoglobus_pectinilyticus,UniRef90_C4ZAW6
PWY-5103: L-isoleucine biosynthesis III,,
PWY-5103,unclassified,
PWY-5103,unclassified,UniRef90_B7GUP9
PWY-5103,unclassified,UniRef90_A0A173XJM0
PWY-5103,unclassified,UniRef90_A0A139KPT2
PWY-5103,unclassified,UniRef90_A0A174FBY0
PWY-5103,unclassified,UniRef90_B0G2U7
PWY-5103,unclassified,UniRef90_E0Q6K0
PWY-5103,unclassified,UniRef90_R5WPM4
PWY-5103,unclassified,UniRef90_Q8G6V2
PWY-5103,unclassified,UniRef90_A5ZAM4
PWY-5103,unclassified,UniRef90_A0A174BW69
PWY-5103,unclassified,UniRef90_Q8G6V1
PWY-5103,unclassified,UniRef90_A0A174UBV9
PWY-5103,unclassified,UniRef90_C4ZAW6
PWY-5103,unclassified,UniRef90_D4K0T9
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_B7GUP9
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A173XJM0
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A139KPT2
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174FBY0
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_B0G2U7
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_E0Q6K0
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_R5WPM4
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_Q8G6V2
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A5ZAM4
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174BW69
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_Q8G6V1
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174UBV9
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_C4ZAW6
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_D4K0T9
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_B7GUP9
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A0A173XJM0
PWY-5103,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A0A139KPT2
