pathway,Taxonomy,gene
PWY-5667,g__Haemophilus.s__Haemophilus_parainfluenzae,
PWY-5667,g__Haemophilus.s__Haemophilus_parainfluenzae,UniRef90_A0A0P0M1N4
PWY-5667,g__Haemophilus.s__Haemophilus_parainfluenzae,UniRef90_A0A076J1L5
PWY-5667,g__Haemophilus.s__Haemophilus_parainfluenzae,UniRef90_A0A174UXW6
PWY-5667,g__Haemophilus.s__Haemophilus_parainfluenzae,UniRef90_E5WUA8
PWY-5667,g__Haemophilus.s__Haemophilus_parainfluenzae,UniRef90_A0A0K2HQB2
PWY-5675: nitrate reduction V (assimilatory),,
PWY-5675,unclassified,
PWY-5675,unclassified,UniRef90_P15623
PWY-5675,unclassified,UniRef90_A0A174NUR4
PWY-5675,unclassified,UniRef90_A0A174P1L0
PWY-5676: acetyl-CoA fermentation to butanoate II,,
PWY-5686: UMP biosynthesis,,
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R6ZZ12
PWY-5686,unclassified,
PWY-5686,unclassified,UniRef90_C4Z6G3
PWY-5686,unclassified,UniRef90_F3PL25
PWY-5686,unclassified,UniRef90_Q8A9S3
PWY-5686,unclassified,UniRef90_Q8A1D5
PWY-5686,unclassified,UniRef90_I9R7E1
PWY-5686,unclassified,UniRef90_K1FTU8
PWY-5686,unclassified,UniRef90_C7H235
PWY-5686,unclassified,UniRef90_A6KYP1
PWY-5686,unclassified,UniRef90_C4Z472
PWY-5686,unclassified,UniRef90_R5S2B6
PWY-5686,unclassified,UniRef90_A6KWL1
PWY-5686,unclassified,UniRef90_A6L5J9
PWY-5686,unclassified,UniRef90_Q8A012
PWY-5686,unclassified,UniRef90_R6ZZ12
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UniRef90_R6ZZ12
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_R6ZZ12
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_ovatus,UniRef90_R6ZZ12
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_R6ZZ12
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_C4Z6G3
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_F3PL25
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_Q8A9S3
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_Q8A1D5
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_I9R7E1
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_K1FTU8
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_C7H235
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A6KYP1
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_C4Z472
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_R5S2B6
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A6KWL1
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_A6L5J9
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_Q8A012
PWY-5686,g__Eubacterium.s__Eubacterium_eligens_CAG_72,UniRef90_R6ZZ12
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_thetaiotaomicron,UniRef90_R6ZZ12
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_C4Z6G3
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_F3PL25
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_Q8A9S3
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_Q8A1D5
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_I9R7E1
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_K1FTU8
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_C7H235
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A6KYP1
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_C4Z472
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_R5S2B6
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A6KWL1
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_A6L5J9
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_Q8A012
PWY-5686,g__Eubacterium.s__Eubacterium_eligens,UniRef90_R6ZZ12
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_C4Z6G3
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_F3PL25
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_Q8A9S3
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_Q8A1D5
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_I9R7E1
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_K1FTU8
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_C7H235
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_A6KYP1
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_C4Z472
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_R5S2B6
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_A6KWL1
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_A6L5J9
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_Q8A012
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UniRef90_R6ZZ12
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_C4Z6G3
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_F3PL25
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_Q8A9S3
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_Q8A1D5
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_I9R7E1
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_K1FTU8
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_C7H235
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_A6KYP1
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_C4Z472
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_R5S2B6
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_A6KWL1
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_A6L5J9
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_Q8A012
PWY-5686,g__Roseburia.s__Roseburia_inulinivorans,UniRef90_R6ZZ12
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_C4Z6G3
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_F3PL25
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q8A9S3
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q8A1D5
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_I9R7E1
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_K1FTU8
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_C7H235
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6KYP1
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_C4Z472
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R5S2B6
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6KWL1
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6L5J9
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q8A012
PWY-5686,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R6ZZ12
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UniRef90_R6ZZ12
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_fragilis,UniRef90_R6ZZ12
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_C4Z6G3
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_F3PL25
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_Q8A9S3
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_Q8A1D5
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_I9R7E1
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_K1FTU8
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_C7H235
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A6KYP1
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_C4Z472
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_R5S2B6
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A6KWL1
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_A6L5J9
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_Q8A012
PWY-5686,g__Klebsiella.s__Klebsiella_pneumoniae,UniRef90_R6ZZ12
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_C4Z6G3
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_F3PL25
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_Q8A9S3
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_Q8A1D5
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_I9R7E1
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_K1FTU8
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_C7H235
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A6KYP1
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_C4Z472
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_R5S2B6
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A6KWL1
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_A6L5J9
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_Q8A012
PWY-5686,g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UniRef90_R6ZZ12
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_stercoris,UniRef90_R6ZZ12
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola,UniRef90_R6ZZ12
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_C4Z6G3
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_F3PL25
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_Q8A9S3
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_Q8A1D5
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_I9R7E1
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_K1FTU8
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_C7H235
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_A6KYP1
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_C4Z472
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_R5S2B6
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_A6KWL1
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_A6L5J9
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_Q8A012
PWY-5686,g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UniRef90_R6ZZ12
PWY-5686,g__Megamonas.s__Megamonas_funiformis,
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_C4Z6G3
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_F3PL25
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_Q8A9S3
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_Q8A1D5
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_I9R7E1
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_K1FTU8
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_C7H235
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_A6KYP1
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_C4Z472
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_R5S2B6
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_A6KWL1
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_A6L5J9
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_Q8A012
PWY-5686,g__Megamonas.s__Megamonas_funiformis,UniRef90_R6ZZ12
PWY-5686,g__Megamonas.s__Megamonas_funiformis_CAG_377,
PWY-5686,g__Megamonas.s__Megamonas_funiformis_CAG_377,UniRef90_C4Z6G3
PWY-5686,g__Megamonas.s__Megamonas_funiformis_CAG_377,UniRef90_F3PL25
PWY-5686,g__Megamonas.s__Megamonas_funiformis_CAG_377,UniRef90_Q8A9S3
PWY-5686,g__Megamonas.s__Megamonas_funiformis_CAG_377,UniRef90_Q8A1D5
PWY-5686,g__Megamonas.s__Megamonas_funiformis_CAG_377,UniRef90_I9R7E1
PWY-5686,g__Megamonas.s__Megamonas_funiformis_CAG_377,UniRef90_K1FTU8
PWY-5686,g__Megamonas.s__Megamonas_funiformis_CAG_377,UniRef90_C7H235
PWY-5686,g__Megamonas.s__Megamonas_funiformis_CAG_377,UniRef90_A6KYP1
