pathway,Taxonomy,gene
PWY-5913,unclassified,UniRef90_R6X8C4
PWY-5913,unclassified,UniRef90_R5DDM8
PWY-5913,unclassified,UniRef90_R6XQJ8
PWY-5973: cis-vaccenate biosynthesis,,
PWY-5973,g__Bacteroides.s__Bacteroides_caccae,
PWY-5973,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A174GT87
PWY-5973,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A174GGQ3
PWY-5973,g__Bacteroides.s__Bacteroides_caccae,UniRef90_R6B4Z0
PWY-5973,g__Bacteroides.s__Bacteroides_caccae,UniRef90_R6PJS3
PWY-5973,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A3E4FZP2
PWY-5973,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A076J2S5
PWY-5973,g__Bacteroides.s__Bacteroides_caccae,UniRef90_R5CD91
PWY-5973,g__Bacteroides.s__Bacteroides_caccae,UniRef90_A0A076J1G9
PWY-5973,g__Bacteroides.s__Bacteroides_caccae,UniRef90_Q8A015
PWY-5973,g__Bacteroides.s__Bacteroides_xylanisolvens,
PWY-5973,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A174GT87
PWY-5973,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A174GGQ3
PWY-5973,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_R6B4Z0
PWY-5973,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_R6PJS3
PWY-5973,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A3E4FZP2
PWY-5973,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A076J2S5
PWY-5973,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_R5CD91
PWY-5973,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_A0A076J1G9
PWY-5973,g__Bacteroides.s__Bacteroides_xylanisolvens,UniRef90_Q8A015
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174GT87
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174GGQ3
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_R6B4Z0
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_R6PJS3
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A3E4FZP2
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A076J2S5
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_R5CD91
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A076J1G9
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_Q8A015
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis,
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174GT87
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174GGQ3
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_R6B4Z0
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_R6PJS3
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A3E4FZP2
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A076J2S5
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_R5CD91
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A076J1G9
PWY-5973,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_Q8A015
PWY-5973,unclassified,
PWY-5973,unclassified,UniRef90_A0A174GT87
PWY-5973,unclassified,UniRef90_A0A174GGQ3
PWY-5973,unclassified,UniRef90_R6B4Z0
PWY-5973,unclassified,UniRef90_R6PJS3
PWY-5973,unclassified,UniRef90_A0A3E4FZP2
PWY-5973,unclassified,UniRef90_A0A076J2S5
PWY-5973,unclassified,UniRef90_R5CD91
PWY-5973,unclassified,UniRef90_A0A076J1G9
PWY-5973,unclassified,UniRef90_Q8A015
PWY-5973,g__Bacteroides.s__Bacteroides_clarus,
PWY-5973,g__Bacteroides.s__Bacteroides_clarus,UniRef90_A0A174GT87
PWY-5973,g__Bacteroides.s__Bacteroides_clarus,UniRef90_A0A174GGQ3
PWY-5973,g__Bacteroides.s__Bacteroides_clarus,UniRef90_R6B4Z0
PWY-5973,g__Bacteroides.s__Bacteroides_clarus,UniRef90_R6PJS3
PWY-5973,g__Bacteroides.s__Bacteroides_clarus,UniRef90_A0A3E4FZP2
PWY-5973,g__Bacteroides.s__Bacteroides_clarus,UniRef90_A0A076J2S5
PWY-5973,g__Bacteroides.s__Bacteroides_clarus,UniRef90_R5CD91
PWY-5973,g__Bacteroides.s__Bacteroides_clarus,UniRef90_A0A076J1G9
PWY-5973,g__Bacteroides.s__Bacteroides_clarus,UniRef90_Q8A015
PWY-5973,g__Bacteroides.s__Bacteroides_eggerthii,
PWY-5973,g__Bacteroides.s__Bacteroides_eggerthii,UniRef90_A0A174GT87
PWY-5973,g__Bacteroides.s__Bacteroides_eggerthii,UniRef90_A0A174GGQ3
PWY-5973,g__Bacteroides.s__Bacteroides_eggerthii,UniRef90_R6B4Z0
PWY-5973,g__Bacteroides.s__Bacteroides_eggerthii,UniRef90_R6PJS3
PWY-5973,g__Bacteroides.s__Bacteroides_eggerthii,UniRef90_A0A3E4FZP2
PWY-5973,g__Bacteroides.s__Bacteroides_eggerthii,UniRef90_A0A076J2S5
PWY-5973,g__Bacteroides.s__Bacteroides_eggerthii,UniRef90_R5CD91
PWY-5973,g__Bacteroides.s__Bacteroides_eggerthii,UniRef90_A0A076J1G9
PWY-5973,g__Bacteroides.s__Bacteroides_eggerthii,UniRef90_Q8A015
PWY-5973,g__Bacteroides.s__Bacteroides_cellulosilyticus,
PWY-5973,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A174GT87
PWY-5973,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A174GGQ3
PWY-5973,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_R6B4Z0
PWY-5973,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_R6PJS3
PWY-5973,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A3E4FZP2
PWY-5973,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A076J2S5
PWY-5973,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_R5CD91
PWY-5973,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_A0A076J1G9
PWY-5973,g__Bacteroides.s__Bacteroides_cellulosilyticus,UniRef90_Q8A015
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,,
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A174EHG3
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_R6Y7J2
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_D4VAI3
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_R6XAT4
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_R6PQK8
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_D4KY97
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A0P0M178
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_D1PF34
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A076IUQ2
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus,
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A174EHG3
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_R6Y7J2
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_D4VAI3
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_R6XAT4
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_R6PQK8
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_D4KY97
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A0P0M178
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_D1PF34
PWY-6121,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A076IUQ2
PWY-6121,g__Bacteroides.s__Bacteroides_vulgatus,
PWY-6121,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174EHG3
PWY-6121,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R6Y7J2
PWY-6121,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_D4VAI3
PWY-6121,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R6XAT4
PWY-6121,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R6PQK8
PWY-6121,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_D4KY97
PWY-6121,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A0P0M178
PWY-6121,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_D1PF34
PWY-6121,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A076IUQ2
PWY-6121,g__Blautia.s__Ruminococcus_torques,
PWY-6121,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174EHG3
PWY-6121,g__Blautia.s__Ruminococcus_torques,UniRef90_R6Y7J2
PWY-6121,g__Blautia.s__Ruminococcus_torques,UniRef90_D4VAI3
PWY-6121,g__Blautia.s__Ruminococcus_torques,UniRef90_R6XAT4
PWY-6121,g__Blautia.s__Ruminococcus_torques,UniRef90_R6PQK8
PWY-6121,g__Blautia.s__Ruminococcus_torques,UniRef90_D4KY97
PWY-6121,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A0P0M178
PWY-6121,g__Blautia.s__Ruminococcus_torques,UniRef90_D1PF34
PWY-6121,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A076IUQ2
PWY-6121,g__Coprococcus.s__Coprococcus_comes_CAG_19,
PWY-6121,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174EHG3
PWY-6121,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R6Y7J2
PWY-6121,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_D4VAI3
PWY-6121,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R6XAT4
PWY-6121,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R6PQK8
PWY-6121,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_D4KY97
PWY-6121,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A0P0M178
PWY-6121,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_D1PF34
PWY-6121,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A076IUQ2
PWY-6121,g__Coprococcus.s__Coprococcus_comes,
PWY-6121,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174EHG3
PWY-6121,g__Coprococcus.s__Coprococcus_comes,UniRef90_R6Y7J2
PWY-6121,g__Coprococcus.s__Coprococcus_comes,UniRef90_D4VAI3
PWY-6121,g__Coprococcus.s__Coprococcus_comes,UniRef90_R6XAT4
PWY-6121,g__Coprococcus.s__Coprococcus_comes,UniRef90_R6PQK8
PWY-6121,g__Coprococcus.s__Coprococcus_comes,UniRef90_D4KY97
PWY-6121,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A0P0M178
PWY-6121,g__Coprococcus.s__Coprococcus_comes,UniRef90_D1PF34
PWY-6121,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A076IUQ2
PWY-6121,g__Blautia.s__Blautia_obeum,
PWY-6121,g__Blautia.s__Blautia_obeum,UniRef90_A0A174EHG3
PWY-6121,g__Blautia.s__Blautia_obeum,UniRef90_R6Y7J2
PWY-6121,g__Blautia.s__Blautia_obeum,UniRef90_D4VAI3
PWY-6121,g__Blautia.s__Blautia_obeum,UniRef90_R6XAT4
PWY-6121,g__Blautia.s__Blautia_obeum,UniRef90_R6PQK8
PWY-6121,g__Blautia.s__Blautia_obeum,UniRef90_D4KY97
PWY-6121,g__Blautia.s__Blautia_obeum,UniRef90_A0A0P0M178
PWY-6121,g__Blautia.s__Blautia_obeum,UniRef90_D1PF34
PWY-6121,g__Blautia.s__Blautia_obeum,UniRef90_A0A076IUQ2
PWY-6121,g__Dorea.s__Dorea_longicatena_CAG_42,
PWY-6121,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174EHG3
PWY-6121,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R6Y7J2
PWY-6121,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D4VAI3
PWY-6121,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R6XAT4
PWY-6121,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R6PQK8
PWY-6121,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D4KY97
PWY-6121,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A0P0M178
PWY-6121,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D1PF34
PWY-6121,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A076IUQ2
PWY-6121,g__Dorea.s__Dorea_longicatena,
PWY-6121,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174EHG3
PWY-6121,g__Dorea.s__Dorea_longicatena,UniRef90_R6Y7J2
PWY-6121,g__Dorea.s__Dorea_longicatena,UniRef90_D4VAI3
PWY-6121,g__Dorea.s__Dorea_longicatena,UniRef90_R6XAT4
PWY-6121,g__Dorea.s__Dorea_longicatena,UniRef90_R6PQK8
PWY-6121,g__Dorea.s__Dorea_longicatena,UniRef90_D4KY97
PWY-6121,g__Dorea.s__Dorea_longicatena,UniRef90_A0A0P0M178
PWY-6121,g__Dorea.s__Dorea_longicatena,UniRef90_D1PF34
PWY-6121,g__Dorea.s__Dorea_longicatena,UniRef90_A0A076IUQ2
PWY-6121,unclassified,
PWY-6121,unclassified,UniRef90_A0A174EHG3
PWY-6121,unclassified,UniRef90_R6Y7J2
PWY-6121,unclassified,UniRef90_D4VAI3
PWY-6121,unclassified,UniRef90_R6XAT4
PWY-6121,unclassified,UniRef90_R6PQK8
PWY-6121,unclassified,UniRef90_D4KY97
PWY-6121,unclassified,UniRef90_A0A0P0M178
PWY-6121,unclassified,UniRef90_D1PF34
PWY-6121,unclassified,UniRef90_A0A076IUQ2
PWY-6121,g__Anaerostipes.s__Anaerostipes_hadrus,
PWY-6121,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174EHG3
PWY-6121,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R6Y7J2
PWY-6121,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D4VAI3
PWY-6121,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R6XAT4
PWY-6121,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R6PQK8
PWY-6121,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D4KY97
PWY-6121,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A0P0M178
PWY-6121,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D1PF34
PWY-6121,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A076IUQ2
PWY-6121,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
PWY-6121,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174EHG3
PWY-6121,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R6Y7J2
PWY-6121,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D4VAI3
PWY-6121,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R6XAT4
PWY-6121,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R6PQK8
PWY-6121,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D4KY97
PWY-6121,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A0P0M178
PWY-6121,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D1PF34
PWY-6121,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A076IUQ2
PWY-6121,g__Eubacterium.s__Eubacterium_hallii,
PWY-6121,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174EHG3
PWY-6121,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R6Y7J2
PWY-6121,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D4VAI3
PWY-6121,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R6XAT4
PWY-6121,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R6PQK8
PWY-6121,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D4KY97
PWY-6121,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A0P0M178
PWY-6121,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D1PF34
PWY-6121,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A076IUQ2
PWY-6121,g__Eubacterium.s__Eubacterium_sp_CAG_180,
PWY-6121,g__Eubacterium.s__Eubacterium_sp_CAG_180,UniRef90_A0A174EHG3
PWY-6121,g__Eubacterium.s__Eubacterium_sp_CAG_180,UniRef90_R6Y7J2
PWY-6121,g__Eubacterium.s__Eubacterium_sp_CAG_180,UniRef90_D4VAI3
PWY-6121,g__Eubacterium.s__Eubacterium_sp_CAG_180,UniRef90_R6XAT4
PWY-6121,g__Eubacterium.s__Eubacterium_sp_CAG_180,UniRef90_R6PQK8
PWY-6121,g__Eubacterium.s__Eubacterium_sp_CAG_180,UniRef90_D4KY97
PWY-6121,g__Eubacterium.s__Eubacterium_sp_CAG_180,UniRef90_A0A0P0M178
PWY-6121,g__Eubacterium.s__Eubacterium_sp_CAG_180,UniRef90_D1PF34
PWY-6121,g__Eubacterium.s__Eubacterium_sp_CAG_180,UniRef90_A0A076IUQ2
PWY-6121,g__Bacteroides.s__Bacteroides_clarus,
PWY-6121,g__Bacteroides.s__Bacteroides_clarus,UniRef90_A0A174EHG3
PWY-6121,g__Bacteroides.s__Bacteroides_clarus,UniRef90_R6Y7J2
PWY-6121,g__Bacteroides.s__Bacteroides_clarus,UniRef90_D4VAI3
PWY-6121,g__Bacteroides.s__Bacteroides_clarus,UniRef90_R6XAT4
PWY-6121,g__Bacteroides.s__Bacteroides_clarus,UniRef90_R6PQK8
PWY-6121,g__Bacteroides.s__Bacteroides_clarus,UniRef90_D4KY97
PWY-6121,g__Bacteroides.s__Bacteroides_clarus,UniRef90_A0A0P0M178
PWY-6121,g__Bacteroides.s__Bacteroides_clarus,UniRef90_D1PF34
PWY-6121,g__Bacteroides.s__Bacteroides_clarus,UniRef90_A0A076IUQ2
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,,
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A174EHG3
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_R6Y7J2
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_R6XAT4
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_R6PQK8
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_D4KY97
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A0P0M178
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_D1PF34
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A076IUQ2
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus,
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A174EHG3
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_R6Y7J2
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_R6XAT4
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_R6PQK8
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_D4KY97
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A0P0M178
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_D1PF34
PWY-6122,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A076IUQ2
PWY-6122,g__Bacteroides.s__Bacteroides_vulgatus,
PWY-6122,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A174EHG3
PWY-6122,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R6Y7J2
PWY-6122,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R6XAT4
PWY-6122,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_R6PQK8
PWY-6122,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_D4KY97
PWY-6122,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A0P0M178
PWY-6122,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_D1PF34
PWY-6122,g__Bacteroides.s__Bacteroides_vulgatus,UniRef90_A0A076IUQ2
PWY-6122,g__Blautia.s__Ruminococcus_torques,
PWY-6122,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174EHG3
PWY-6122,g__Blautia.s__Ruminococcus_torques,UniRef90_R6Y7J2
PWY-6122,g__Blautia.s__Ruminococcus_torques,UniRef90_R6XAT4
PWY-6122,g__Blautia.s__Ruminococcus_torques,UniRef90_R6PQK8
PWY-6122,g__Blautia.s__Ruminococcus_torques,UniRef90_D4KY97
PWY-6122,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A0P0M178
PWY-6122,g__Blautia.s__Ruminococcus_torques,UniRef90_D1PF34
PWY-6122,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A076IUQ2
PWY-6122,g__Coprococcus.s__Coprococcus_comes_CAG_19,
PWY-6122,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174EHG3
PWY-6122,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R6Y7J2
PWY-6122,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R6XAT4
PWY-6122,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R6PQK8
PWY-6122,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_D4KY97
PWY-6122,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A0P0M178
PWY-6122,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_D1PF34
PWY-6122,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A076IUQ2
PWY-6122,g__Coprococcus.s__Coprococcus_comes,
PWY-6122,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174EHG3
PWY-6122,g__Coprococcus.s__Coprococcus_comes,UniRef90_R6Y7J2
PWY-6122,g__Coprococcus.s__Coprococcus_comes,UniRef90_R6XAT4
PWY-6122,g__Coprococcus.s__Coprococcus_comes,UniRef90_R6PQK8
PWY-6122,g__Coprococcus.s__Coprococcus_comes,UniRef90_D4KY97
PWY-6122,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A0P0M178
PWY-6122,g__Coprococcus.s__Coprococcus_comes,UniRef90_D1PF34
PWY-6122,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A076IUQ2
PWY-6122,g__Blautia.s__Blautia_obeum,
PWY-6122,g__Blautia.s__Blautia_obeum,UniRef90_A0A174EHG3
PWY-6122,g__Blautia.s__Blautia_obeum,UniRef90_R6Y7J2
PWY-6122,g__Blautia.s__Blautia_obeum,UniRef90_R6XAT4
PWY-6122,g__Blautia.s__Blautia_obeum,UniRef90_R6PQK8
PWY-6122,g__Blautia.s__Blautia_obeum,UniRef90_D4KY97
PWY-6122,g__Blautia.s__Blautia_obeum,UniRef90_A0A0P0M178
PWY-6122,g__Blautia.s__Blautia_obeum,UniRef90_D1PF34
PWY-6122,g__Blautia.s__Blautia_obeum,UniRef90_A0A076IUQ2
PWY-6122,g__Dorea.s__Dorea_longicatena_CAG_42,
PWY-6122,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174EHG3
PWY-6122,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R6Y7J2
PWY-6122,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R6XAT4
PWY-6122,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R6PQK8
PWY-6122,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D4KY97
PWY-6122,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A0P0M178
PWY-6122,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D1PF34
PWY-6122,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A076IUQ2
PWY-6122,g__Blautia.s__Blautia_wexlerae,
PWY-6122,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174EHG3
PWY-6122,g__Blautia.s__Blautia_wexlerae,UniRef90_R6Y7J2
PWY-6122,g__Blautia.s__Blautia_wexlerae,UniRef90_R6XAT4
PWY-6122,g__Blautia.s__Blautia_wexlerae,UniRef90_R6PQK8
PWY-6122,g__Blautia.s__Blautia_wexlerae,UniRef90_D4KY97
PWY-6122,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A0P0M178
PWY-6122,g__Blautia.s__Blautia_wexlerae,UniRef90_D1PF34
PWY-6122,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A076IUQ2
PWY-6122,g__Dorea.s__Dorea_longicatena,
PWY-6122,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174EHG3
PWY-6122,g__Dorea.s__Dorea_longicatena,UniRef90_R6Y7J2
PWY-6122,g__Dorea.s__Dorea_longicatena,UniRef90_R6XAT4
PWY-6122,g__Dorea.s__Dorea_longicatena,UniRef90_R6PQK8
PWY-6122,g__Dorea.s__Dorea_longicatena,UniRef90_D4KY97
PWY-6122,g__Dorea.s__Dorea_longicatena,UniRef90_A0A0P0M178
PWY-6122,g__Dorea.s__Dorea_longicatena,UniRef90_D1PF34
PWY-6122,g__Dorea.s__Dorea_longicatena,UniRef90_A0A076IUQ2
PWY-6122,unclassified,
PWY-6122,unclassified,UniRef90_A0A174EHG3
PWY-6122,unclassified,UniRef90_R6Y7J2
PWY-6122,unclassified,UniRef90_R6XAT4
PWY-6122,unclassified,UniRef90_R6PQK8
PWY-6122,unclassified,UniRef90_D4KY97
PWY-6122,unclassified,UniRef90_A0A0P0M178
PWY-6122,unclassified,UniRef90_D1PF34
PWY-6122,unclassified,UniRef90_A0A076IUQ2
PWY-6122,g__Anaerostipes.s__Anaerostipes_hadrus,
